value,source_id,notes_ids,iso3,Income_saving,Country__ESTANDAR,Years__ESTANDAR
68052.93726,,,CHL,Gross national income,Chile,2002
73662.32537,,,CHL,Gross national income,Chile,2003
92992.54158,,,CHL,Gross national income,Chile,2004
114854.0037,,,CHL,Gross national income,Chile,2005
140695.6359,,,CHL,Gross national income,Chile,2006
158688.3202,,,CHL,Gross national income,Chile,2007
170844.3854,,,CHL,Gross national income,Chile,2008
161731.2296,,,CHL,Gross national income,Chile,2009
206519.471,,,CHL,Gross national income,Chile,2010
231452.5424,,,CHL,Gross national income,Chile,2011
254348.7871,,,CHL,Gross national income,Chile,2012
266642.1205,,,CHL,Gross national income,Chile,2013
249337.7557,,,CHL,Gross national income,Chile,2014
238287.8935,,,CHL,Gross national income,Chile,2015
243450.4495,,,CHL,Gross national income,Chile,2016
267127.7885,,,CHL,Gross national income,Chile,2017
285565.9994,,,CHL,Gross national income,Chile,2018
55397.58279,,,COL,Gross national income,Colombia,1990
57863.01925,,,COL,Gross national income,Colombia,1991
61698.68119,,,COL,Gross national income,Colombia,1992
71101.63136,,,COL,Gross national income,Colombia,1993
94303.419,,,COL,Gross national income,Colombia,1994
108782.3569,,,COL,Gross national income,Colombia,1995
113725.0466,,,COL,Gross national income,Colombia,1996
124750.739,,,COL,Gross national income,Colombia,1997
115753.0778,,,COL,Gross national income,Colombia,1998
102332.6265,,,COL,Gross national income,Colombia,1999
98747.13389,,,COL,Gross national income,Colombia,2000
97507.35617,,,COL,Gross national income,Colombia,2001
97354.42584,,,COL,Gross national income,Colombia,2002
94150.56557,,,COL,Gross national income,Colombia,2003
116033.5589,,,COL,Gross national income,Colombia,2004
144468.4973,,,COL,Gross national income,Colombia,2005
160716.7533,,,COL,Gross national income,Colombia,2006
204031.4417,,,COL,Gross national income,Colombia,2007
239457.9625,,,COL,Gross national income,Colombia,2008
231279.3852,,,COL,Gross national income,Colombia,2009
280719.8459,,,COL,Gross national income,Colombia,2010
324770.7337,,,COL,Gross national income,Colombia,2011
360715.527,,,COL,Gross national income,Colombia,2012
372850.8973,,,COL,Gross national income,Colombia,2013
374186.0979,,,COL,Gross national income,Colombia,2014
295151.4919,,,COL,Gross national income,Colombia,2015
284367.3825,,,COL,Gross national income,Colombia,2016
310620.7103,,,COL,Gross national income,Colombia,2017
330761.477,,,COL,Gross national income,Colombia,2018
7247.479838,,,CRI,Gross national income,Costa Rica,1990
7177.356657,,,CRI,Gross national income,Costa Rica,1991
8510.126379,,,CRI,Gross national income,Costa Rica,1992
9475.257778,,,CRI,Gross national income,Costa Rica,1993
10497.41938,,,CRI,Gross national income,Costa Rica,1994
11487.24357,,,CRI,Gross national income,Costa Rica,1995
11642.52513,,,CRI,Gross national income,Costa Rica,1996
12484.38011,,,CRI,Gross national income,Costa Rica,1997
13321.50372,,,CRI,Gross national income,Costa Rica,1998
13794.05843,,,CRI,Gross national income,Costa Rica,1999
14369.83214,,,CRI,Gross national income,Costa Rica,2000
15376.39249,,,CRI,Gross national income,Costa Rica,2001
15979.15539,,,CRI,Gross national income,Costa Rica,2002
16645.08841,,,CRI,Gross national income,Costa Rica,2003
17998.8392,,,CRI,Gross national income,Costa Rica,2004
19529.48351,,,CRI,Gross national income,Costa Rica,2005
22373.29696,,,CRI,Gross national income,Costa Rica,2006
26668.62085,,,CRI,Gross national income,Costa Rica,2007
30644.65743,,,CRI,Gross national income,Costa Rica,2008
30092.89418,,,CRI,Gross national income,Costa Rica,2009
36915.01076,,,CRI,Gross national income,Costa Rica,2010
41684.97491,,,CRI,Gross national income,Costa Rica,2011
46191.62801,,,CRI,Gross national income,Costa Rica,2012
49513.09361,,,CRI,Gross national income,Costa Rica,2013
50375.24396,,,CRI,Gross national income,Costa Rica,2014
54518.90302,,,CRI,Gross national income,Costa Rica,2015
56890.01684,,,CRI,Gross national income,Costa Rica,2016
57946.2451,,,CRI,Gross national income,Costa Rica,2017
59653.16729,,,CRI,Gross national income,Costa Rica,2018
14128.973,,,ECU,Gross national income,Ecuador,1990
15973.041,,,ECU,Gross national income,Ecuador,1991
17261.191,,,ECU,Gross national income,Ecuador,1992
18320.508,,,ECU,Gross national income,Ecuador,1993
22081.689,,,ECU,Gross national income,Ecuador,1994
23932.388,,,ECU,Gross national income,Ecuador,1995
24665.04,,,ECU,Gross national income,Ecuador,1996
27743.262,,,ECU,Gross national income,Ecuador,1997
27564.306,,,ECU,Gross national income,Ecuador,1998
19417.14,,,ECU,Gross national income,Ecuador,1999
18451.9133,,,ECU,Gross national income,Ecuador,2000
24845.3213,,,ECU,Gross national income,Ecuador,2001
28947.8581,,,ECU,Gross national income,Ecuador,2002
32709.8658,,,ECU,Gross national income,Ecuador,2003
36781.8486,,,ECU,Gross national income,Ecuador,2004
42352.5033,,,ECU,Gross national income,Ecuador,2005
48078.3042,,,ECU,Gross national income,Ecuador,2006
52442.7137,,,ECU,Gross national income,Ecuador,2007
63554.7903,,,ECU,Gross national income,Ecuador,2008
63970.6729,,,ECU,Gross national income,Ecuador,2009
70999.3899,,,ECU,Gross national income,Ecuador,2010
80742.2983,,,ECU,Gross national income,Ecuador,2011
89125.3078,,,ECU,Gross national income,Ecuador,2012
96144.7295,,,ECU,Gross national income,Ecuador,2013
102291.759,,,ECU,Gross national income,Ecuador,2014
99524.3344,,,ECU,Gross national income,Ecuador,2015
100455.461,,,ECU,Gross national income,Ecuador,2016
104605.2883,,,ECU,Gross national income,Ecuador,2017
107142.0741,,,ECU,Gross national income,Ecuador,2018
5207.783004,,,SLV,Gross national income,El Salvador,1990
5756.529552,,,SLV,Gross national income,El Salvador,1991
6568.228027,,,SLV,Gross national income,El Salvador,1992
7570.813752,,,SLV,Gross national income,El Salvador,1993
8873.143319,,,SLV,Gross national income,El Salvador,1994
10243.87981,,,SLV,Gross national income,El Salvador,1995
10749.78256,,,SLV,Gross national income,El Salvador,1996
11419.36728,,,SLV,Gross national income,El Salvador,1997
12300.45671,,,SLV,Gross national income,El Salvador,1998
12583.49695,,,SLV,Gross national income,El Salvador,1999
13328.92767,,,SLV,Gross national income,El Salvador,2000
14315.1336,,,SLV,Gross national income,El Salvador,2001
14363.69027,,,SLV,Gross national income,El Salvador,2002
14935.11217,,,SLV,Gross national income,El Salvador,2003
15821.88092,,,SLV,Gross national income,El Salvador,2004
17242.5,,,SLV,Gross national income,El Salvador,2005
19034.39,,,SLV,Gross national income,El Salvador,2006
20301.09,,,SLV,Gross national income,El Salvador,2007
21344.46,,,SLV,Gross national income,El Salvador,2008
20487.48,,,SLV,Gross national income,El Salvador,2009
21539.01,,,SLV,Gross national income,El Salvador,2010
23495.13,,,SLV,Gross national income,El Salvador,2011
24531.9,,,SLV,Gross national income,El Salvador,2012
25090.93,,,SLV,Gross national income,El Salvador,2013
25798.5,,,SLV,Gross national income,El Salvador,2014
26695.53,,,SLV,Gross national income,El Salvador,2015
27487.41,,,SLV,Gross national income,El Salvador,2016
28626.07,,,SLV,Gross national income,El Salvador,2017
29920.0,,,SLV,Gross national income,El Salvador,2018
7202.98391,,,GTM,Gross national income,Guatemala,1990
8999.284587,,,GTM,Gross national income,Guatemala,1991
10064.5038,,,GTM,Gross national income,Guatemala,1992
10961.56536,,,GTM,Gross national income,Guatemala,1993
12523.69843,,,GTM,Gross national income,Guatemala,1994
14109.76012,,,GTM,Gross national income,Guatemala,1995
15129.51551,,,GTM,Gross national income,Guatemala,1996
17087.47756,,,GTM,Gross national income,Guatemala,1997
18753.91814,,,GTM,Gross national income,Guatemala,1998
17730.20027,,,GTM,Gross national income,Guatemala,1999
18788.56606,,,GTM,Gross national income,Guatemala,2000
20632.32111,,,GTM,Gross national income,Guatemala,2001
23585.00927,,,GTM,Gross national income,Guatemala,2002
25227.84504,,,GTM,Gross national income,Guatemala,2003
27638.07913,,,GTM,Gross national income,Guatemala,2004
31277.43192,,,GTM,Gross national income,Guatemala,2005
34894.90127,,,GTM,Gross national income,Guatemala,2006
39045.0699,,,GTM,Gross national income,Guatemala,2007
44688.24913,,,GTM,Gross national income,Guatemala,2008
41876.37219,,,GTM,Gross national income,Guatemala,2009
45487.09741,,,GTM,Gross national income,Guatemala,2010
51290.74657,,,GTM,Gross national income,Guatemala,2011
54561.29461,,,GTM,Gross national income,Guatemala,2012
57469.94576,,,GTM,Gross national income,Guatemala,2013
62667.21437,,,GTM,Gross national income,Guatemala,2014
67772.48673,,,GTM,Gross national income,Guatemala,2015
72566.10039,,,GTM,Gross national income,Guatemala,2016
79012.74185,,,GTM,Gross national income,Guatemala,2017
81795.23983,,,GTM,Gross national income,Guatemala,2018
3674.520415,,,HND,Gross national income,Honduras,1990
3581.236545,,,HND,Gross national income,Honduras,1991
3923.173726,,,HND,Gross national income,Honduras,1992
4153.756761,,,HND,Gross national income,Honduras,1993
4054.003926,,,HND,Gross national income,Honduras,1994
4709.372345,,,HND,Gross national income,Honduras,1995
4853.632699,,,HND,Gross national income,Honduras,1996
5723.067369,,,HND,Gross national income,Honduras,1997
6551.647987,,,HND,Gross national income,Honduras,1998
7056.358735,,,HND,Gross national income,Honduras,1999
7509.626706,,,HND,Gross national income,Honduras,2000
8106.333726,,,HND,Gross national income,Honduras,2001
8400.230737,,,HND,Gross national income,Honduras,2002
8856.041803,,,HND,Gross national income,Honduras,2003
9680.342807,,,HND,Gross national income,Honduras,2004
11177.88446,,,HND,Gross national income,Honduras,2005
12830.97767,,,HND,Gross national income,Honduras,2006
14637.35768,,,HND,Gross national income,Honduras,2007
16334.31084,,,HND,Gross national income,Honduras,2008
16594.09623,,,HND,Gross national income,Honduras,2009
17871.14459,,,HND,Gross national income,Honduras,2010
19871.45615,,,HND,Gross national income,Honduras,2011
20551.0838,,,HND,Gross national income,Honduras,2012
20550.46462,,,HND,Gross national income,Honduras,2013
21779.18106,,,HND,Gross national income,Honduras,2014
23389.87842,,,HND,Gross national income,Honduras,2015
24202.6539,,,HND,Gross national income,Honduras,2016
26375.02595,,,HND,Gross national income,Honduras,2017
27359.06573,,,HND,Gross national income,Honduras,2018
341150.4012,,,MEX,Gross national income,Mexico,1990
408261.365,,,MEX,Gross national income,Mexico,1991
472346.4492,,,MEX,Gross national income,Mexico,1992
522799.5394,,,MEX,Gross national income,Mexico,1993
545137.0279,,,MEX,Gross national income,Mexico,1994
371244.3349,,,MEX,Gross national income,Mexico,1995
422846.0601,,,MEX,Gross national income,Mexico,1996
516330.7339,,,MEX,Gross national income,Mexico,1997
551590.9234,,,MEX,Gross national income,Mexico,1998
626520.2876,,,MEX,Gross national income,Mexico,1999
735253.135,,,MEX,Gross national income,Mexico,2000
793171.6319,,,MEX,Gross national income,Mexico,2001
810808.3056,,,MEX,Gross national income,Mexico,2002
772549.0229,,,MEX,Gross national income,Mexico,2003
830470.4521,,,MEX,Gross national income,Mexico,2004
927173.4876,,,MEX,Gross national income,Mexico,2005
1030941.536,,,MEX,Gross national income,Mexico,2006
1111346.19,,,MEX,Gross national income,Mexico,2007
1181205.409,,,MEX,Gross national income,Mexico,2008
952608.6966,,,MEX,Gross national income,Mexico,2009
1115237.856,,,MEX,Gross national income,Mexico,2010
1234832.314,,,MEX,Gross national income,Mexico,2011
1251672.888,,,MEX,Gross national income,Mexico,2012
1310671.899,,,MEX,Gross national income,Mexico,2013
1355260.66,,,MEX,Gross national income,Mexico,2014
1207964.335,,,MEX,Gross national income,Mexico,2015
1109842.654,,,MEX,Gross national income,Mexico,2016
1194384.658,,,MEX,Gross national income,Mexico,2017
1256856.004,,,MEX,Gross national income,Mexico,2018
3560.147592,,,NIC,Gross national income,Nicaragua,1990
3617.716668,,,NIC,Gross national income,Nicaragua,1991
3663.241513,,,NIC,Gross national income,Nicaragua,1992
3951.673905,,,NIC,Gross national income,Nicaragua,1993
3439.333087,,,NIC,Gross national income,Nicaragua,1994
3897.814475,,,NIC,Gross national income,Nicaragua,1995
4133.796581,,,NIC,Gross national income,Nicaragua,1996
4360.073381,,,NIC,Gross national income,Nicaragua,1997
4781.447582,,,NIC,Gross national income,Nicaragua,1998
5119.326308,,,NIC,Gross national income,Nicaragua,1999
5224.187241,,,NIC,Gross national income,Nicaragua,2000
5581.852227,,,NIC,Gross national income,Nicaragua,2001
5508.127268,,,NIC,Gross national income,Nicaragua,2002
5706.928292,,,NIC,Gross national income,Nicaragua,2003
6317.132782,,,NIC,Gross national income,Nicaragua,2004
6979.424529,,,NIC,Gross national income,Nicaragua,2005
7548.387624,,,NIC,Gross national income,Nicaragua,2006
8297.887756,,,NIC,Gross national income,Nicaragua,2007
9410.140439,,,NIC,Gross national income,Nicaragua,2008
9164.653704,,,NIC,Gross national income,Nicaragua,2009
9669.237561,,,NIC,Gross national income,Nicaragua,2010
10728.37353,,,NIC,Gross national income,Nicaragua,2011
11421.57631,,,NIC,Gross national income,Nicaragua,2012
11815.65219,,,NIC,Gross national income,Nicaragua,2013
12877.13881,,,NIC,Gross national income,Nicaragua,2014
13776.25246,,,NIC,Gross national income,Nicaragua,2015
14260.0637,,,NIC,Gross national income,Nicaragua,2016
14638.325,,,NIC,Gross national income,Nicaragua,2017
13987.6323,,,NIC,Gross national income,Nicaragua,2018
6739.732752,,,PAN,Gross national income,Panama,1990
7240.584899,,,PAN,Gross national income,Panama,1991
8269.663412,,,PAN,Gross national income,Panama,1992
9166.743808,,,PAN,Gross national income,Panama,1993
9789.509908,,,PAN,Gross national income,Panama,1994
9769.213612,,,PAN,Gross national income,Panama,1995
10280.45791,,,PAN,Gross national income,Panama,1996
10995.61845,,,PAN,Gross national income,Panama,1997
11831.8442,,,PAN,Gross national income,Panama,1998
12254.78719,,,PAN,Gross national income,Panama,1999
12574.68813,,,PAN,Gross national income,Panama,2000
12802.30179,,,PAN,Gross national income,Panama,2001
13656.25675,,,PAN,Gross national income,Panama,2002
13847.30425,,,PAN,Gross national income,Panama,2003
15007.856,,,PAN,Gross national income,Panama,2004
16319.23936,,,PAN,Gross national income,Panama,2005
18088.29432,,,PAN,Gross national income,Panama,2006
21453.19311,,,PAN,Gross national income,Panama,2007
25097.27774,,,PAN,Gross national income,Panama,2008
26782.53611,,,PAN,Gross national income,Panama,2009
28338.21872,,,PAN,Gross national income,Panama,2010
34166.31739,,,PAN,Gross national income,Panama,2011
39718.60779,,,PAN,Gross national income,Panama,2012
44929.26393,,,PAN,Gross national income,Panama,2013
48035.92709,,,PAN,Gross national income,Panama,2014
53142.36689,,,PAN,Gross national income,Panama,2015
56441.41511,,,PAN,Gross national income,Panama,2016
61247.69077,,,PAN,Gross national income,Panama,2017
63409.59333,,,PAN,Gross national income,Panama,2018
5929.098495,,,PRY,Gross national income,Paraguay,1990
7019.955604,,,PRY,Gross national income,Paraguay,1991
7191.122814,,,PRY,Gross national income,Paraguay,1992
7383.243136,,,PRY,Gross national income,Paraguay,1993
8002.168981,,,PRY,Gross national income,Paraguay,1994
8359.703018,,,PRY,Gross national income,Paraguay,1995
9484.314378,,,PRY,Gross national income,Paraguay,1996
9313.853242,,,PRY,Gross national income,Paraguay,1997
8680.564034,,,PRY,Gross national income,Paraguay,1998
8263.459029,,,PRY,Gross national income,Paraguay,1999
7887.739683,,,PRY,Gross national income,Paraguay,2000
7744.87646,,,PRY,Gross national income,Paraguay,2001
6756.117826,,,PRY,Gross national income,Paraguay,2002
6737.61869,,,PRY,Gross national income,Paraguay,2003
8546.869103,,,PRY,Gross national income,Paraguay,2004
9630.775407,,,PRY,Gross national income,Paraguay,2005
12646.4906,,,PRY,Gross national income,Paraguay,2006
17269.47585,,,PRY,Gross national income,Paraguay,2007
23869.24984,,,PRY,Gross national income,Paraguay,2008
