value,source_id,notes_ids,iso3,Geographical area,Country__ESTANDAR,Sex__ESTANDAR,Years__ESTANDAR
97280.567,24,4,BRA,Urban,Brazil,Both sexes,1985
112343.164,24,4,BRA,Urban,Brazil,Both sexes,1990
126661.56,24,4,BRA,Urban,Brazil,Both sexes,1995
142020.212,24,4,BRA,Urban,Brazil,Both sexes,2000
154970.213,24,4,BRA,Urban,Brazil,Both sexes,2005
167208.518,24,4,BRA,Urban,Brazil,Both sexes,2010
178064.076,24,4,BRA,Urban,Brazil,Both sexes,2015
187719.877,24,4,BRA,Urban,Brazil,Both sexes,2020
196411.194,24,4,BRA,Urban,Brazil,Both sexes,2025
204391.512,24,4,BRA,Urban,Brazil,Both sexes,2030
211401.873,24,4,BRA,Urban,Brazil,Both sexes,2035
217240.414,24,4,BRA,Urban,Brazil,Both sexes,2040
221863.49,24,4,BRA,Urban,Brazil,Both sexes,2045
225365.602,24,4,BRA,Urban,Brazil,Both sexes,2050
7187.929,24,4,CHL,Urban,Chile,Both sexes,1970
8163.88,24,4,CHL,Urban,Chile,Both sexes,1975
9156.919,24,4,CHL,Urban,Chile,Both sexes,1980
10078.43,24,4,CHL,Urban,Chile,Both sexes,1985
11047.946,24,4,CHL,Urban,Chile,Both sexes,1990
12127.075,24,4,CHL,Urban,Chile,Both sexes,1995
13204.355,24,4,CHL,Urban,Chile,Both sexes,2000
14170.333,24,4,CHL,Urban,Chile,Both sexes,2005
15079.319,24,4,CHL,Urban,Chile,Both sexes,2010
15935.647,24,4,CHL,Urban,Chile,Both sexes,2015
16708.237,24,4,CHL,Urban,Chile,Both sexes,2020
17412.055,24,4,CHL,Urban,Chile,Both sexes,2025
18028.879,24,4,CHL,Urban,Chile,Both sexes,2030
18542.115,24,4,CHL,Urban,Chile,Both sexes,2035
18946.697,24,4,CHL,Urban,Chile,Both sexes,2040
19244.411,24,4,CHL,Urban,Chile,Both sexes,2045
19441.88,24,4,CHL,Urban,Chile,Both sexes,2050
12737.613,24,4,COL,Urban,Colombia,Both sexes,1970
15298.597,24,4,COL,Urban,Colombia,Both sexes,1975
17876.788,24,4,COL,Urban,Colombia,Both sexes,1980
20810.742,24,4,COL,Urban,Colombia,Both sexes,1985
23804.44,24,4,COL,Urban,Colombia,Both sexes,1990
26844.269,24,4,COL,Urban,Colombia,Both sexes,1995
29792.972,24,4,COL,Urban,Colombia,Both sexes,2000
32801.415,24,4,COL,Urban,Colombia,Both sexes,2005
35657.51,24,4,COL,Urban,Colombia,Both sexes,2010
38295.392,24,4,COL,Urban,Colombia,Both sexes,2015
40678.373,24,4,COL,Urban,Colombia,Both sexes,2020
42763.958,24,4,COL,Urban,Colombia,Both sexes,2025
44581.841,24,4,COL,Urban,Colombia,Both sexes,2030
46132.353,24,4,COL,Urban,Colombia,Both sexes,2035
47367.878,24,4,COL,Urban,Colombia,Both sexes,2040
48280.775,24,4,COL,Urban,Colombia,Both sexes,2045
48894.009,24,4,COL,Urban,Colombia,Both sexes,2050
718.229,24,4,CRI,Urban,Costa Rica,Both sexes,1970
867.662,24,4,CRI,Urban,Costa Rica,Both sexes,1975
1028.884,24,4,CRI,Urban,Costa Rica,Both sexes,1980
1239.886,24,4,CRI,Urban,Costa Rica,Both sexes,1985
1548.804,24,4,CRI,Urban,Costa Rica,Both sexes,1990
1915.873,24,4,CRI,Urban,Costa Rica,Both sexes,1995
2321.771,24,4,CRI,Urban,Costa Rica,Both sexes,2000
2780.93,24,4,CRI,Urban,Costa Rica,Both sexes,2005
3261.223,24,4,CRI,Urban,Costa Rica,Both sexes,2010
3693.429,24,4,CRI,Urban,Costa Rica,Both sexes,2015
4079.994,24,4,CRI,Urban,Costa Rica,Both sexes,2020
4415.455,24,4,CRI,Urban,Costa Rica,Both sexes,2025
4693.306,24,4,CRI,Urban,Costa Rica,Both sexes,2030
4918.873,24,4,CRI,Urban,Costa Rica,Both sexes,2035
5093.043,24,4,CRI,Urban,Costa Rica,Both sexes,2040
5217.185,24,4,CRI,Urban,Costa Rica,Both sexes,2045
5293.528,24,4,CRI,Urban,Costa Rica,Both sexes,2050
5242.143,24,4,CUB,Urban,Cuba,Both sexes,1970
6045.623,24,4,CUB,Urban,Cuba,Both sexes,1975
6695.113,24,4,CUB,Urban,Cuba,Both sexes,1980
7087.887,24,4,CUB,Urban,Cuba,Both sexes,1985
7613.507,24,4,CUB,Urban,Cuba,Both sexes,1990
8026.911,24,4,CUB,Urban,Cuba,Both sexes,1995
8366.411,24,4,CUB,Urban,Cuba,Both sexes,2000
8587.318,24,4,CUB,Urban,Cuba,Both sexes,2005
8678.137,24,4,CUB,Urban,Cuba,Both sexes,2010
8795.865,24,4,CUB,Urban,Cuba,Both sexes,2015
8832.126,24,4,CUB,Urban,Cuba,Both sexes,2020
8846.85,24,4,CUB,Urban,Cuba,Both sexes,2025
8818.467,24,4,CUB,Urban,Cuba,Both sexes,2030
8737.37,24,4,CUB,Urban,Cuba,Both sexes,2035
8605.899,24,4,CUB,Urban,Cuba,Both sexes,2040
8430.905,24,4,CUB,Urban,Cuba,Both sexes,2045
8215.524,24,4,CUB,Urban,Cuba,Both sexes,2050
17.73,23,4,DMA,Urban,Dominica,Both sexes,1950
19.798,23,4,DMA,Urban,Dominica,Both sexes,1955
22.711,23,4,DMA,Urban,Dominica,Both sexes,1960
24.831,23,4,DMA,Urban,Dominica,Both sexes,1965
27.493,23,4,DMA,Urban,Dominica,Both sexes,1970
30.763,23,4,DMA,Urban,Dominica,Both sexes,1975
35.216,23,4,DMA,Urban,Dominica,Both sexes,1980
40.29,23,4,DMA,Urban,Dominica,Both sexes,1985
44.739,23,4,DMA,Urban,Dominica,Both sexes,1990
46.268,23,4,DMA,Urban,Dominica,Both sexes,1995
45.474,23,4,DMA,Urban,Dominica,Both sexes,2000
47.038,23,4,DMA,Urban,Dominica,Both sexes,2005
48.647,23,4,DMA,Urban,Dominica,Both sexes,2010
50.906,23,4,DMA,Urban,Dominica,Both sexes,2015
53.355,23,4,DMA,Urban,Dominica,Both sexes,2020
55.657,23,4,DMA,Urban,Dominica,Both sexes,2025
57.539,23,4,DMA,Urban,Dominica,Both sexes,2030
2401.305,24,4,ECU,Urban,Ecuador,Both sexes,1970
2959.487,24,4,ECU,Urban,Ecuador,Both sexes,1975
3747.93,24,4,ECU,Urban,Ecuador,Both sexes,1980
4631.89,24,4,ECU,Urban,Ecuador,Both sexes,1985
5623.248,24,4,ECU,Urban,Ecuador,Both sexes,1990
6607.611,24,4,ECU,Urban,Ecuador,Both sexes,1995
7625.534,24,4,ECU,Urban,Ecuador,Both sexes,2000
8484.893,24,4,ECU,Urban,Ecuador,Both sexes,2005
9361.794,24,4,ECU,Urban,Ecuador,Both sexes,2010
10395.707,24,4,ECU,Urban,Ecuador,Both sexes,2015
11462.238,24,4,ECU,Urban,Ecuador,Both sexes,2020
12526.699,24,4,ECU,Urban,Ecuador,Both sexes,2025
13569.767,24,4,ECU,Urban,Ecuador,Both sexes,2030
14575.687,24,4,ECU,Urban,Ecuador,Both sexes,2035
15525.419,24,4,ECU,Urban,Ecuador,Both sexes,2040
16405.092,24,4,ECU,Urban,Ecuador,Both sexes,2045
17195.301,24,4,ECU,Urban,Ecuador,Both sexes,2050
1448.528,24,4,SLV,Urban,El Salvador,Both sexes,1970
1730.108,24,4,SLV,Urban,El Salvador,Both sexes,1975
2031.203,24,4,SLV,Urban,El Salvador,Both sexes,1980
2313.814,24,4,SLV,Urban,El Salvador,Both sexes,1985
2609.485,24,4,SLV,Urban,El Salvador,Both sexes,1990
2978.268,24,4,SLV,Urban,El Salvador,Both sexes,1995
3354.704,24,4,SLV,Urban,El Salvador,Both sexes,2000
3700.963,24,4,SLV,Urban,El Salvador,Both sexes,2005
4026.492,24,4,SLV,Urban,El Salvador,Both sexes,2010
4345.81,24,4,SLV,Urban,El Salvador,Both sexes,2015
4654.022,24,4,SLV,Urban,El Salvador,Both sexes,2020
4940.769,24,4,SLV,Urban,El Salvador,Both sexes,2025
5210.73,24,4,SLV,Urban,El Salvador,Both sexes,2030
5456.058,24,4,SLV,Urban,El Salvador,Both sexes,2035
5672.98,24,4,SLV,Urban,El Salvador,Both sexes,2040
5861.839,24,4,SLV,Urban,El Salvador,Both sexes,2045
6024.036,24,4,SLV,Urban,El Salvador,Both sexes,2050
21.85,23,4,GRD,Urban,Grenada,Both sexes,1950
23.825,23,4,GRD,Urban,Grenada,Both sexes,1955
27.259,23,4,GRD,Urban,Grenada,Both sexes,1960
29.579,23,4,GRD,Urban,Grenada,Both sexes,1965
30.416,23,4,GRD,Urban,Grenada,Both sexes,1970
30.102,23,4,GRD,Urban,Grenada,Both sexes,1975
29.293,23,4,GRD,Urban,Grenada,Both sexes,1980
33.146,23,4,GRD,Urban,Grenada,Both sexes,1985
32.184,23,4,GRD,Urban,Grenada,Both sexes,1990
34.558,23,4,GRD,Urban,Grenada,Both sexes,1995
36.276,23,4,GRD,Urban,Grenada,Both sexes,2000
36.954,23,4,GRD,Urban,Grenada,Both sexes,2005
37.543,23,4,GRD,Urban,Grenada,Both sexes,2010
38.453,23,4,GRD,Urban,Grenada,Both sexes,2015
39.938,23,4,GRD,Urban,Grenada,Both sexes,2020
41.685,23,4,GRD,Urban,Grenada,Both sexes,2025
43.545,23,4,GRD,Urban,Grenada,Both sexes,2030
1949.145,24,4,GTM,Urban,Guatemala,Both sexes,1970
2220.003,24,4,GTM,Urban,Guatemala,Both sexes,1975
2340.983,24,4,GTM,Urban,Guatemala,Both sexes,1980
2667.061,24,4,GTM,Urban,Guatemala,Both sexes,1985
3071.5,24,4,GTM,Urban,Guatemala,Both sexes,1990
3677.837,24,4,GTM,Urban,Guatemala,Both sexes,1995
4859.724,24,4,GTM,Urban,Guatemala,Both sexes,2000
6145.255,24,4,GTM,Urban,Guatemala,Both sexes,2005
7456.388,24,4,GTM,Urban,Guatemala,Both sexes,2010
8907.673,24,4,GTM,Urban,Guatemala,Both sexes,2015
10426.04,24,4,GTM,Urban,Guatemala,Both sexes,2020
11965.268,24,4,GTM,Urban,Guatemala,Both sexes,2025
13483.151,24,4,GTM,Urban,Guatemala,Both sexes,2030
14942.013,24,4,GTM,Urban,Guatemala,Both sexes,2035
16307.043,24,4,GTM,Urban,Guatemala,Both sexes,2040
17556.358,24,4,GTM,Urban,Guatemala,Both sexes,2045
18704.29,24,4,GTM,Urban,Guatemala,Both sexes,2050
113.93,23,4,GUY,Urban,Guyana,Both sexes,1950
137.627,23,4,GUY,Urban,Guyana,Both sexes,1955
165.88,23,4,GUY,Urban,Guyana,Both sexes,1960
190.403,23,4,GUY,Urban,Guyana,Both sexes,1965
207.428,23,4,GUY,Urban,Guyana,Both sexes,1970
223.507,23,4,GUY,Urban,Guyana,Both sexes,1975
237.849,23,4,GUY,Urban,Guyana,Both sexes,1980
231.388,23,4,GUY,Urban,Guyana,Both sexes,1985
219.893,23,4,GUY,Urban,Guyana,Both sexes,1990
221.814,23,4,GUY,Urban,Guyana,Both sexes,1995
216.152,23,4,GUY,Urban,Guyana,Both sexes,2000
208.931,23,4,GUY,Urban,Guyana,Both sexes,2005
198.836,23,4,GUY,Urban,Guyana,Both sexes,2010
203.204,23,4,GUY,Urban,Guyana,Both sexes,2015
211.821,23,4,GUY,Urban,Guyana,Both sexes,2020
222.762,23,4,GUY,Urban,Guyana,Both sexes,2025
235.547,23,4,GUY,Urban,Guyana,Both sexes,2030
932.899,24,4,HTI,Urban,Haiti,Both sexes,1970
1047.441,24,4,HTI,Urban,Haiti,Both sexes,1975
1168.56,24,4,HTI,Urban,Haiti,Both sexes,1980
1496.186,24,4,HTI,Urban,Haiti,Both sexes,1985
2017.419,24,4,HTI,Urban,Haiti,Both sexes,1990
2611.363,24,4,HTI,Urban,Haiti,Both sexes,1995
3280.426,24,4,HTI,Urban,Haiti,Both sexes,2000
3991.765,24,4,HTI,Urban,Haiti,Both sexes,2005
4768.128,24,4,HTI,Urban,Haiti,Both sexes,2010
5591.517,24,4,HTI,Urban,Haiti,Both sexes,2015
6436.894,24,4,HTI,Urban,Haiti,Both sexes,2020
7266.316,24,4,HTI,Urban,Haiti,Both sexes,2025
8055.83,24,4,HTI,Urban,Haiti,Both sexes,2030
8788.933,24,4,HTI,Urban,Haiti,Both sexes,2035
9445.885,24,4,HTI,Urban,Haiti,Both sexes,2040
10010.328,24,4,HTI,Urban,Haiti,Both sexes,2045
10503.514,24,4,HTI,Urban,Haiti,Both sexes,2050
788.803,24,4,HND,Urban,Honduras,Both sexes,1970
1012.423,24,4,HND,Urban,Honduras,Both sexes,1975
1285.514,24,4,HND,Urban,Honduras,Both sexes,1980
1617.854,24,4,HND,Urban,Honduras,Both sexes,1985
2005.631,24,4,HND,Urban,Honduras,Both sexes,1990
2451.053,24,4,HND,Urban,Honduras,Both sexes,1995
2961.028,24,4,HND,Urban,Honduras,Both sexes,2000
3523.52,24,4,HND,Urban,Honduras,Both sexes,2005
4115.494,24,4,HND,Urban,Honduras,Both sexes,2010
4720.896,24,4,HND,Urban,Honduras,Both sexes,2015
5314.562,24,4,HND,Urban,Honduras,Both sexes,2020
5897.009,24,4,HND,Urban,Honduras,Both sexes,2025
6466.734,24,4,HND,Urban,Honduras,Both sexes,2030
7041.647,24,4,HND,Urban,Honduras,Both sexes,2035
7597.867,24,4,HND,Urban,Honduras,Both sexes,2040
8113.529,24,4,HND,Urban,Honduras,Both sexes,2045
8574.382,24,4,HND,Urban,Honduras,Both sexes,2050
0.835,23,4,VGB,Urban,British Virgin Islands,Both sexes,1950
0.898,23,4,VGB,Urban,British Virgin Islands,Both sexes,1955
0.982,23,4,VGB,Urban,British Virgin Islands,Both sexes,1960
1.259,23,4,VGB,Urban,British Virgin Islands,Both sexes,1965
1.631,23,4,VGB,Urban,British Virgin Islands,Both sexes,1970
2.04,23,4,VGB,Urban,British Virgin Islands,Both sexes,1975
2.502,23,4,VGB,Urban,British Virgin Islands,Both sexes,1980
3.955,23,4,VGB,Urban,British Virgin Islands,Both sexes,1985
6.225,23,4,VGB,Urban,British Virgin Islands,Both sexes,1990
7.447,23,4,VGB,Urban,British Virgin Islands,Both sexes,1995
8.624,23,4,VGB,Urban,British Virgin Islands,Both sexes,2000
10.011,23,4,VGB,Urban,British Virgin Islands,Both sexes,2005
12.2,23,4,VGB,Urban,British Virgin Islands,Both sexes,2010
14.028,23,4,VGB,Urban,British Virgin Islands,Both sexes,2015
15.832,23,4,VGB,Urban,British Virgin Islands,Both sexes,2020
17.262,23,4,VGB,Urban,British Virgin Islands,Both sexes,2025
18.627,23,4,VGB,Urban,British Virgin Islands,Both sexes,2030
15.634,23,4,VIR,Urban,United States Virgin Islands,Both sexes,1950
16.982,23,4,VIR,Urban,United States Virgin Islands,Both sexes,1955
18.714,23,4,VIR,Urban,United States Virgin Islands,Both sexes,1960
31.787,23,4,VIR,Urban,United States Virgin Islands,Both sexes,1965
45.044,23,4,VIR,Urban,United States Virgin Islands,Both sexes,1970
65.064,23,4,VIR,Urban,United States Virgin Islands,Both sexes,1975
79.41,23,4,VIR,Urban,United States Virgin Islands,Both sexes,1980
88.73,23,4,VIR,Urban,United States Virgin Islands,Both sexes,1985
90.979,23,4,VIR,Urban,United States Virgin Islands,Both sexes,1990
97.122,23,4,VIR,Urban,United States Virgin Islands,Both sexes,1995
100.662,23,4,VIR,Urban,United States Virgin Islands,Both sexes,2000
100.963,23,4,VIR,Urban,United States Virgin Islands,Both sexes,2005
100.411,23,4,VIR,Urban,United States Virgin Islands,Both sexes,2010
100.095,23,4,VIR,Urban,United States Virgin Islands,Both sexes,2015
100.599,23,4,VIR,Urban,United States Virgin Islands,Both sexes,2020
100.042,23,4,VIR,Urban,United States Virgin Islands,Both sexes,2025
98.613,23,4,VIR,Urban,United States Virgin Islands,Both sexes,2030
338.323,23,4,JAM,Urban,Jamaica,Both sexes,1950
442.709,23,4,JAM,Urban,Jamaica,Both sexes,1955
549.842,23,4,JAM,Urban,Jamaica,Both sexes,1960
658.574,23,4,JAM,Urban,Jamaica,Both sexes,1965
774.985,23,4,JAM,Urban,Jamaica,Both sexes,1970
892.476,23,4,JAM,Urban,Jamaica,Both sexes,1975
1010.985,23,4,JAM,Urban,Jamaica,Both sexes,1980
1132.462,23,4,JAM,Urban,Jamaica,Both sexes,1985
1198.63,23,4,JAM,Urban,Jamaica,Both sexes,1990
1284.333,23,4,JAM,Urban,Jamaica,Both sexes,1995
1376.634,23,4,JAM,Urban,Jamaica,Both sexes,2000
1449.489,23,4,JAM,Urban,Jamaica,Both sexes,2005
1514.064,23,4,JAM,Urban,Jamaica,Both sexes,2010
1574.768,23,4,JAM,Urban,Jamaica,Both sexes,2015
1640.435,23,4,JAM,Urban,Jamaica,Both sexes,2020
1706.544,23,4,JAM,Urban,Jamaica,Both sexes,2025
1769.809,23,4,JAM,Urban,Jamaica,Both sexes,2030
30730.607,24,4,MEX,Urban,Mexico,Both sexes,1970
38114.886,24,4,MEX,Urban,Mexico,Both sexes,1975
45872.873,24,4,MEX,Urban,Mexico,Both sexes,1980
53037.607,24,4,MEX,Urban,Mexico,Both sexes,1985
60558.474,24,4,MEX,Urban,Mexico,Both sexes,1990
68006.91,24,4,MEX,Urban,Mexico,Both sexes,1995
75392.161,24,4,MEX,Urban,Mexico,Both sexes,2000
81183.24,24,4,MEX,Urban,Mexico,Both sexes,2005
88972.903,24,4,MEX,Urban,Mexico,Both sexes,2010
96379.633,24,4,MEX,Urban,Mexico,Both sexes,2015
103747.94,24,4,MEX,Urban,Mexico,Both sexes,2020
110992.577,24,4,MEX,Urban,Mexico,Both sexes,2025
117932.699,24,4,MEX,Urban,Mexico,Both sexes,2030
124461.185,24,4,MEX,Urban,Mexico,Both sexes,2035
130487.79,24,4,MEX,Urban,Mexico,Both sexes,2040
135985.628,24,4,MEX,Urban,Mexico,Both sexes,2045
140922.987,24,4,MEX,Urban,Mexico,Both sexes,2050
2.136,23,4,MSR,Urban,Montserrat,Both sexes,1950
2.259,23,4,MSR,Urban,Montserrat,Both sexes,1955
1.914,23,4,MSR,Urban,Montserrat,Both sexes,1960
1.587,23,4,MSR,Urban,Montserrat,Both sexes,1965
1.328,23,4,MSR,Urban,Montserrat,Both sexes,1970
1.409,23,4,MSR,Urban,Montserrat,Both sexes,1975
1.49,23,4,MSR,Urban,Montserrat,Both sexes,1980
1.416,23,4,MSR,Urban,Montserrat,Both sexes,1985
1.341,23,4,MSR,Urban,Montserrat,Both sexes,1990
1.279,23,4,MSR,Urban,Montserrat,Both sexes,1995
0.103,23,4,MSR,Urban,Montserrat,Both sexes,2000
0.446,23,4,MSR,Urban,Montserrat,Both sexes,2005
0.452,23,4,MSR,Urban,Montserrat,Both sexes,2010
0.463,23,4,MSR,Urban,Montserrat,Both sexes,2015
0.478,23,4,MSR,Urban,Montserrat,Both sexes,2020
0.501,23,4,MSR,Urban,Montserrat,Both sexes,2025
0.532,23,4,MSR,Urban,Montserrat,Both sexes,2030
1126.69,24,4,NIC,Urban,Nicaragua,Both sexes,1970
1365.651,24,4,NIC,Urban,Nicaragua,Both sexes,1975
1631.96,24,4,NIC,Urban,Nicaragua,Both sexes,1980
1914.182,24,4,NIC,Urban,Nicaragua,Both sexes,1985
2196.64,24,4,NIC,Urban,Nicaragua,Both sexes,1990
2507.341,24,4,NIC,Urban,Nicaragua,Both sexes,1995
2774.064,24,4,NIC,Urban,Nicaragua,Both sexes,2000
3013.056,24,4,NIC,Urban,Nicaragua,Both sexes,2005
3261.681,24,4,NIC,Urban,Nicaragua,Both sexes,2010
3507.745,24,4,NIC,Urban,Nicaragua,Both sexes,2015
3746.642,24,4,NIC,Urban,Nicaragua,Both sexes,2020
3973.747,24,4,NIC,Urban,Nicaragua,Both sexes,2025
4184.583,24,4,NIC,Urban,Nicaragua,Both sexes,2030
4375.034,24,4,NIC,Urban,Nicaragua,Both sexes,2035
4550.19,24,4,NIC,Urban,Nicaragua,Both sexes,2040
4707.709,24,4,NIC,Urban,Nicaragua,Both sexes,2045
4839.886,24,4,NIC,Urban,Nicaragua,Both sexes,2050
724.294,24,4,PAN,Urban,Panama,Both sexes,1970
850.638,24,4,PAN,Urban,Panama,Both sexes,1975
986.088,24,4,PAN,Urban,Panama,Both sexes,1980
1150.848,24,4,PAN,Urban,Panama,Both sexes,1985
1332.796,24,4,PAN,Urban,Panama,Both sexes,1990
1591.777,24,4,PAN,Urban,Panama,Both sexes,1995
1885.641,24,4,PAN,Urban,Panama,Both sexes,2000
2114.807,24,4,PAN,Urban,Panama,Both sexes,2005
2359.365,24,4,PAN,Urban,Panama,Both sexes,2010
2615.725,24,4,PAN,Urban,Panama,Both sexes,2015
2880.893,24,4,PAN,Urban,Panama,Both sexes,2020
3148.039,24,4,PAN,Urban,Panama,Both sexes,2025
3410.23,24,4,PAN,Urban,Panama,Both sexes,2030
3663.738,24,4,PAN,Urban,Panama,Both sexes,2035
3906.676,24,4,PAN,Urban,Panama,Both sexes,2040
4135.637,24,4,PAN,Urban,Panama,Both sexes,2045
4348.545,24,4,PAN,Urban,Panama,Both sexes,2050
916.166,24,4,PRY,Urban,Paraguay,Both sexes,1970
1088.244,24,4,PRY,Urban,Paraguay,Both sexes,1975
1327.937,24,4,PRY,Urban,Paraguay,Both sexes,1980
1672.522,24,4,PRY,Urban,Paraguay,Both sexes,1985
2109.436,24,4,PRY,Urban,Paraguay,Both sexes,1990
2562.883,24,4,PRY,Urban,Paraguay,Both sexes,1995
3024.889,24,4,PRY,Urban,Paraguay,Both sexes,2000
3491.298,24,4,PRY,Urban,Paraguay,Both sexes,2005
3934.55,24,4,PRY,Urban,Paraguay,Both sexes,2010
4405.505,24,4,PRY,Urban,Paraguay,Both sexes,2015
4875.326,24,4,PRY,Urban,Paraguay,Both sexes,2020
5326.972,24,4,PRY,Urban,Paraguay,Both sexes,2025
5748.067,24,4,PRY,Urban,Paraguay,Both sexes,2030
6128.623,24,4,PRY,Urban,Paraguay,Both sexes,2035
6465.422,24,4,PRY,Urban,Paraguay,Both sexes,2040
6756.226,24,4,PRY,Urban,Paraguay,Both sexes,2045
6998.461,24,4,PRY,Urban,Paraguay,Both sexes,2050
7647.889,24,4,PER,Urban,Peru,Both sexes,1970
9349.08,24,4,PER,Urban,Peru,Both sexes,1975
11205.291,24,4,PER,Urban,Peru,Both sexes,1980
13061.745,24,4,PER,Urban,Peru,Both sexes,1985
15036.211,24,4,PER,Urban,Peru,Both sexes,1990
17050.57,24,4,PER,Urban,Peru,Both sexes,1995
18907.68,24,4,PER,Urban,Peru,Both sexes,2000
20705.914,24,4,PER,Urban,Peru,Both sexes,2005
22598.307,24,4,PER,Urban,Peru,Both sexes,2010
24695.932,24,4,PER,Urban,Peru,Both sexes,2015
26766.606,24,4,PER,Urban,Peru,Both sexes,2020
28764.233,24,4,PER,Urban,Peru,Both sexes,2025
30647.049,24,4,PER,Urban,Peru,Both sexes,2030
32385.491,24,4,PER,Urban,Peru,Both sexes,2035
33950.987,24,4,PER,Urban,Peru,Both sexes,2040
35308.967,24,4,PER,Urban,Peru,Both sexes,2045
36424.204,24,4,PER,Urban,Peru,Both sexes,2050
900.333,23,4,PRI,Urban,Puerto Rico,Both sexes,1950
953.627,23,4,PRI,Urban,Puerto Rico,Both sexes,1955
1049.347,23,4,PRI,Urban,Puerto Rico,Both sexes,1960
1328.04,23,4,PRI,Urban,Puerto Rico,Both sexes,1965
1580.602,23,4,PRI,Urban,Puerto Rico,Both sexes,1970
1840.343,23,4,PRI,Urban,Puerto Rico,Both sexes,1975
2162.366,23,4,PRI,Urban,Puerto Rico,Both sexes,1980
2841.223,23,4,PRI,Urban,Puerto Rico,Both sexes,1985
3269.66,23,4,PRI,Urban,Puerto Rico,Both sexes,1990
3458.246,23,4,PRI,Urban,Puerto Rico,Both sexes,1995
3583.84,23,4,PRI,Urban,Puerto Rico,Both sexes,2000
3543.705,23,4,PRI,Urban,Puerto Rico,Both sexes,2005
3487.202,23,4,PRI,Urban,Puerto Rico,Both sexes,2010
3439.473,23,4,PRI,Urban,Puerto Rico,Both sexes,2015
3416.272,23,4,PRI,Urban,Puerto Rico,Both sexes,2020
3395.169,23,4,PRI,Urban,Puerto Rico,Both sexes,2025
3376.251,23,4,PRI,Urban,Puerto Rico,Both sexes,2030
1814.218,24,4,DOM,Urban,Dominican Republic,Both sexes,1970
2348.322,24,4,DOM,Urban,Dominican Republic,Both sexes,1975
2957.463,24,4,DOM,Urban,Dominican Republic,Both sexes,1980
3475.467,24,4,DOM,Urban,Dominican Republic,Both sexes,1985
3960.09,24,4,DOM,Urban,Dominican Republic,Both sexes,1990
4546.159,24,4,DOM,Urban,Dominican Republic,Both sexes,1995
5286.407,24,4,DOM,Urban,Dominican Republic,Both sexes,2000
6204.953,24,4,DOM,Urban,Dominican Republic,Both sexes,2005
7295.744,24,4,DOM,Urban,Dominican Republic,Both sexes,2010
8296.15,24,4,DOM,Urban,Dominican Republic,Both sexes,2015
9174.756,24,4,DOM,Urban,Dominican Republic,Both sexes,2020
9929.62,24,4,DOM,Urban,Dominican Republic,Both sexes,2025
10567.455,24,4,DOM,Urban,Dominican Republic,Both sexes,2030
11099.887,24,4,DOM,Urban,Dominican Republic,Both sexes,2035
11535.58,24,4,DOM,Urban,Dominican Republic,Both sexes,2040
11883.649,24,4,DOM,Urban,Dominican Republic,Both sexes,2045
12149.75,24,4,DOM,Urban,Dominican Republic,Both sexes,2050
