value,source_id,notes_ids,iso3,Country__ESTANDAR,Years__ESTANDAR,Sex,Name of non-communicable disease,Reporting Type
196.0,5397,,SUR,Suriname,2019,Male,Diabetes,Global
127.0,5397,,SUR,Suriname,2019,Both sexes,Chronic respiratory disease,Global
352.0,5397,,SUR,Suriname,2019,Male,Cancer,Global
75.0,5397,,SUR,Suriname,2019,Male,Chronic respiratory disease,Global
24162.0,5397,,BRA,Brazil,2000,Female,Diabetes,Global
33850.0,5397,,BRA,Brazil,2000,Female,Chronic respiratory disease,Global
141979.0,5397,,BRA,Brazil,2000,Female,Cardiovascular disease,Global
64760.0,5397,,BRA,Brazil,2000,Female,Cancer,Global
41787.0,5397,,BRA,Brazil,2000,Both sexes,Diabetes,Global
300617.0,5397,,BRA,Brazil,2000,Both sexes,Cardiovascular disease,Global
77502.0,5397,,BRA,Brazil,2000,Male,Cancer,Global
17625.0,5397,,BRA,Brazil,2000,Male,Diabetes,Global
43961.0,5397,,BRA,Brazil,2000,Male,Chronic respiratory disease,Global
158638.0,5397,,BRA,Brazil,2000,Male,Cardiovascular disease,Global
142262.0,5397,,BRA,Brazil,2000,Both sexes,Cancer,Global
77810.0,5397,,BRA,Brazil,2000,Both sexes,Chronic respiratory disease,Global
164638.0,5397,,BRA,Brazil,2005,Both sexes,Cancer,Global
76429.0,5397,,BRA,Brazil,2005,Both sexes,Chronic respiratory disease,Global
310608.0,5397,,BRA,Brazil,2005,Both sexes,Cardiovascular disease,Global
45362.0,5397,,BRA,Brazil,2005,Both sexes,Diabetes,Global
19732.0,5397,,BRA,Brazil,2005,Male,Diabetes,Global
89755.0,5397,,BRA,Brazil,2005,Male,Cancer,Global
42700.0,5397,,BRA,Brazil,2005,Male,Chronic respiratory disease,Global
74883.0,5397,,BRA,Brazil,2005,Female,Cancer,Global
25630.0,5397,,BRA,Brazil,2005,Female,Diabetes,Global
33729.0,5397,,BRA,Brazil,2005,Female,Chronic respiratory disease,Global
163114.0,5397,,BRA,Brazil,2005,Male,Cardiovascular disease,Global
147494.0,5397,,BRA,Brazil,2005,Female,Cardiovascular disease,Global
25938.0,5397,,BRA,Brazil,2010,Male,Diabetes,Global
41963.0,5397,,BRA,Brazil,2010,Male,Chronic respiratory disease,Global
103275.0,5397,,BRA,Brazil,2010,Male,Cancer,Global
180029.0,5397,,BRA,Brazil,2010,Male,Cardiovascular disease,Global
34116.0,5397,,BRA,Brazil,2010,Female,Chronic respiratory disease,Global
87156.0,5397,,BRA,Brazil,2010,Female,Cancer,Global
59111.0,5397,,BRA,Brazil,2010,Both sexes,Diabetes,Global
190431.0,5397,,BRA,Brazil,2010,Both sexes,Cancer,Global
76078.0,5397,,BRA,Brazil,2010,Both sexes,Chronic respiratory disease,Global
341910.0,5397,,BRA,Brazil,2010,Both sexes,Cardiovascular disease,Global
33173.0,5397,,BRA,Brazil,2010,Female,Diabetes,Global
161882.0,5397,,BRA,Brazil,2010,Female,Cardiovascular disease,Global
44593.0,5397,,BRA,Brazil,2015,Male,Chronic respiratory disease,Global
63328.0,5397,,BRA,Brazil,2015,Both sexes,Diabetes,Global
189441.0,5397,,BRA,Brazil,2015,Male,Cardiovascular disease,Global
39267.0,5397,,BRA,Brazil,2015,Female,Chronic respiratory disease,Global
102242.0,5397,,BRA,Brazil,2015,Female,Cancer,Global
34740.0,5397,,BRA,Brazil,2015,Female,Diabetes,Global
171642.0,5397,,BRA,Brazil,2015,Female,Cardiovascular disease,Global
83859.0,5397,,BRA,Brazil,2015,Both sexes,Chronic respiratory disease,Global
28588.0,5397,,BRA,Brazil,2015,Male,Diabetes,Global
117366.0,5397,,BRA,Brazil,2015,Male,Cancer,Global
361083.0,5397,,BRA,Brazil,2015,Both sexes,Cardiovascular disease,Global
219609.0,5397,,BRA,Brazil,2015,Both sexes,Cancer,Global
381428.0,5397,,BRA,Brazil,2019,Both sexes,Cardiovascular disease,Global
202267.0,5397,,BRA,Brazil,2019,Male,Cardiovascular disease,Global
33212.0,5397,,BRA,Brazil,2019,Male,Diabetes,Global
47868.0,5397,,BRA,Brazil,2019,Male,Chronic respiratory disease,Global
116309.0,5397,,BRA,Brazil,2019,Female,Cancer,Global
129735.0,5397,,BRA,Brazil,2019,Male,Cancer,Global
42880.0,5397,,BRA,Brazil,2019,Female,Chronic respiratory disease,Global
179161.0,5397,,BRA,Brazil,2019,Female,Cardiovascular disease,Global
37568.0,5397,,BRA,Brazil,2019,Female,Diabetes,Global
70780.0,5397,,BRA,Brazil,2019,Both sexes,Diabetes,Global
246044.0,5397,,BRA,Brazil,2019,Both sexes,Cancer,Global
90747.0,5397,,BRA,Brazil,2019,Both sexes,Chronic respiratory disease,Global
